player_id,player_name,team,season,week,rookie,home,touchdown,against,wp,report_status,yards_gained,rolling_yapg,rolling_rushing_yards,rolling_receiving_yards,rolling_rushing_touchdowns,rolling_receiving_touchdowns,prev_rushing_yards,prev_receiving_yards,prev_rushing_touchdowns,prev_receiving_touchdowns,prev_red_zone,rolling_red_zone,played
00-0023459,Aaron Rodgers,NYJ,2024,7,0,0,0,PIT,0.5833333333333333,Minor,325.0,275.0,11.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.4717,0.5,1.0
00-0026158,Joe Flacco,IND,2024,7,0,1,0,MIA,0.6078431372549019,Healthy,284.0,299.0,8.666666666666666,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.6167,0.375,
00-0026300,Josh Johnson,BAL,2024,7,0,0,0,TB,0.6491228070175439,Healthy,508.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.6154,
00-0026498,Matthew Stafford,LA,2024,7,0,1,0,LV,0.7802197802197802,Healthy,259.0,293.0,-0.25,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.625,0.6364,1.0
00-0027973,Andy Dalton,CAR,2024,7,0,0,0,WAS,0.15748031496062997,Healthy,180.0,484.0,7.75,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.5667,0.7143,1.0
00-0028118,Tyrod Taylor,NYJ,2024,7,0,0,0,PIT,0.5833333333333333,Healthy,325.0,287.5,,,,,7.0,0.0,0.0,0.0,0.4717,0.5,
00-0029263,Russell Wilson,PIT,2024,7,0,1,1,NYJ,0.4166666666666667,Healthy,409.0,359.0,,,,,3.0,0.0,1.0,0.0,0.48979999999999996,0.7273000000000001,1.0
00-0029604,Kirk Cousins,ATL,2024,7,0,1,0,SEA,0.6183206106870229,Healthy,385.0,483.0,-1.5,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.6071,0.5455,1.0
00-0029892,Kyle Juszczyk,SF,2024,7,0,1,0,KC,0.5867768595041323,Healthy,310.0,220.0,2.0,9.333333333333334,0.3333333333333333,0.0,20.0,87.0,1.0,0.0,0.5088,0.5714,1.0
00-0030061,Zach Ertz,WAS,2024,7,0,1,1,CAR,0.84251968503937,Minor,421.0,425.0,0.0,34.5,0.0,0.0,0.0,268.0,0.0,1.0,0.6315999999999999,0.5556,1.0
00-0030506,Travis Kelce,KC,2024,7,0,0,0,SF,0.4132231404958677,Healthy,329.0,358.0,0.25,48.5,0.0,0.0,1.0,245.0,0.0,0.0,0.5254,0.6364,1.0
00-0030564,DeAndre Hopkins,TEN,2024,7,0,0,0,BUF,0.15748031496062997,Minor,289.0,393.0,0.0,41.75,0.0,0.25,0.0,173.0,0.0,1.0,0.5536,0.3333,1.0
00-0030565,Geno Smith,SEA,2024,7,0,0,0,ATL,0.38167938931297707,Healthy,339.0,335.0,27.0,0.0,0.0,0.0,161.0,0.0,1.0,0.0,0.45280000000000004,0.625,1.0
00-0031235,Odell Beckham Jr.,MIA,2024,7,0,0,0,IND,0.3921568627450981,Questionable,337.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5577000000000001,0.5556,1.0
00-0031280,Derek Carr,NO,2024,7,0,1,0,DEN,0.44642857142857145,Doubtful,271.0,350.0,2.6666666666666665,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0.5763,0.4286,
00-0031345,Jimmy Garoppolo,LA,2024,7,0,1,0,LV,0.7802197802197802,Healthy,259.0,284.5,,,,,,,,,0.625,0.6364,
00-0031381,Davante Adams,NYJ,2024,7,0,0,0,PIT,0.5833333333333333,Minor,325.0,300.0,0.0,40.0,0.0,0.0,0.0,239.0,0.0,1.0,0.4717,0.5,1.0
00-0031428,Allen Robinson,DET,2024,7,0,0,0,MIN,0.45871559633027525,Healthy,391.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.7778,
00-0031484,Chris Manhertz,NYG,2024,7,0,1,0,PHI,0.4166666666666667,Healthy,119.0,244.0,,,,,,,,,0.65,0.5,
00-0031503,Jameis Winston,CLE,2024,7,0,1,0,CIN,0.3448275862068966,Healthy,338.0,309.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5167,0.8,1.0
00-0031544,Amari Cooper,BUF,2024,7,0,1,1,TEN,0.84251968503937,Healthy,389.0,269.0,0.0,55.75,0.0,0.5,0.0,316.0,0.0,3.0,0.377,0.6,1.0
00-0031549,Nelson Agholor,BAL,2024,7,0,0,0,TB,0.6491228070175439,Healthy,508.0,354.25,0.0,23.75,0.0,0.0,0.0,134.0,0.0,0.0,0.45,0.6154,1.0
00-0031585,MyCole Pruitt,PIT,2024,7,0,1,0,NYJ,0.4166666666666667,Minor,409.0,384.0,,,,,0.0,9.0,0.0,0.0,0.48979999999999996,0.7273000000000001,
00-0031588,Stefon Diggs,HOU,2024,7,0,0,0,GB,0.37037037037037035,Healthy,197.0,276.5,1.5,80.5,0.25,0.25,12.0,415.0,1.0,3.0,0.5397,0.5,1.0
00-0031595,Michael Burton,DEN,2024,7,0,0,0,NO,0.5535714285714286,Healthy,389.0,594.0,0.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,0.5106,0.5333,
00-0031687,Raheem Mostert,MIA,2024,7,0,0,0,IND,0.3921568627450981,Healthy,337.0,265.0,80.0,18.0,0.0,0.0,139.0,28.0,0.0,0.0,0.5577000000000001,0.5556,1.0
00-0031690,Eric Tomlinson,LAC,2024,7,0,0,0,ARI,0.504950495049505,Healthy,395.0,437.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.6056,0.2727,1.0
00-0031800,Taylor Heinicke,LAC,2024,7,0,0,0,ARI,0.504950495049505,Healthy,395.0,426.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6056,0.2727,
00-0032104,Ameer Abdullah,LV,2024,7,0,0,0,LA,0.21978021978021978,Healthy,317.0,323.0,22.0,12.0,0.3333333333333333,0.0,67.0,37.0,1.0,0.0,0.5686,0.44439999999999996,
00-0032128,Chris Conley,SF,2024,7,0,1,0,KC,0.5867768595041323,Healthy,310.0,242.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.5088,0.5714,1.0
00-0032141,Geoff Swaim,CLE,2024,7,0,1,0,CIN,0.3448275862068966,Healthy,338.0,316.25,,,,,,,,,0.5167,0.8,
00-0032211,Tyler Lockett,SEA,2024,7,0,0,0,ATL,0.38167938931297707,Minor,339.0,336.0,0.0,61.75,0.0,0.25,0.0,384.0,0.0,1.0,0.45280000000000004,0.625,1.0
00-0032268,Marcus Mariota,WAS,2024,7,0,1,0,CAR,0.84251968503937,Healthy,421.0,424.0,2.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.6315999999999999,0.5556,1.0
00-0032385,Sterling Shepard,TB,2024,7,0,1,0,BAL,0.3508771929824561,Healthy,483.0,349.5,10.333333333333334,26.0,0.0,0.3333333333333333,31.0,93.0,0.0,1.0,0.42310000000000003,0.7273000000000001,1.0
00-0032392,Austin Hooper,NE,2024,7,0,0,0,JAX,0.25125628140703515,Healthy,295.0,373.0,0.0,11.5,0.0,0.25,0.0,114.0,0.0,1.0,0.5577000000000001,0.8181999999999999,1.0
00-0032394,Nick Vannett,TEN,2024,7,0,0,0,BUF,0.15748031496062997,Healthy,289.0,367.0,0.0,9.0,0.0,1.0,0.0,45.0,0.0,1.0,0.5536,0.3333,1.0
00-0032434,Brandon Allen,SF,2024,7,0,1,0,KC,0.5867768595041323,Healthy,310.0,265.0,,,,,-1.0,0.0,0.0,0.0,0.5088,0.5714,
00-0032436,Jeff Driskel,WAS,2024,7,0,1,0,CAR,0.84251968503937,Healthy,421.0,423.0,,,,,,,,,0.6315999999999999,0.5556,
00-0032464,Kalif Raymond,DET,2024,7,0,0,1,MIN,0.45871559633027525,Healthy,391.0,288.25,0.0,36.333333333333336,0.0,0.0,12.0,148.0,0.0,1.0,0.54,0.7778,1.0
00-0032764,Derrick Henry,BAL,2024,7,0,0,1,TB,0.6491228070175439,Healthy,508.0,405.5,143.5,9.25,1.5,0.25,873.0,62.0,8.0,2.0,0.45,0.6154,1.0
00-0032775,Demarcus Robinson,LA,2024,7,0,1,0,LV,0.7802197802197802,Healthy,259.0,276.0,0.0,36.75,0.0,0.25,0.0,198.0,0.0,1.0,0.625,0.6364,1.0
00-0032918,C.J. Ham,MIN,2024,7,0,1,0,DET,0.5412844036697247,Healthy,383.0,251.0,10.0,0.0,1.0,0.0,10.0,11.0,1.0,0.0,0.6563,0.4286,
00-0032950,Carson Wentz,KC,2024,7,0,0,0,SF,0.4132231404958677,Healthy,329.0,350.75,,,,,,,,,0.5254,0.6364,
00-0033009,Tyler Boyd,TEN,2024,7,0,0,0,BUF,0.15748031496062997,Healthy,289.0,341.0,0.0,27.25,0.0,0.0,0.0,170.0,0.0,0.0,0.5536,0.3333,1.0
00-0033040,Tyreek Hill,MIA,2024,7,0,0,0,IND,0.3921568627450981,Healthy,337.0,289.0,7.75,39.0,0.0,0.0,36.0,294.0,0.0,1.0,0.5577000000000001,0.5556,1.0
00-0033090,Hunter Henry,NE,2024,7,0,0,0,JAX,0.25125628140703515,Healthy,295.0,353.5,0.0,23.5,0.0,0.25,0.0,313.0,0.0,1.0,0.5577000000000001,0.8181999999999999,1.0
00-0033106,Jared Goff,DET,2024,7,0,0,0,MIN,0.45871559633027525,Healthy,391.0,322.5,3.5,1.75,0.0,0.25,17.0,7.0,0.0,1.0,0.54,0.7778,1.0
00-0033119,Jacoby Brissett,NE,2024,7,0,0,0,JAX,0.25125628140703515,Healthy,295.0,334.0,4.333333333333333,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.5577000000000001,0.8181999999999999,
00-0033217,Mo Alie-Cox,IND,2024,7,0,1,0,MIA,0.6078431372549019,Healthy,284.0,295.25,0.0,26.0,0.0,0.3333333333333333,0.0,100.0,0.0,1.0,0.6167,0.375,1.0
00-0033246,Johnny Mundt,MIN,2024,7,0,1,0,DET,0.5412844036697247,Healthy,383.0,284.0,0.0,15.0,0.0,0.25,0.0,83.0,0.0,1.0,0.6563,0.4286,1.0
00-0033251,Zach Pascal,ARI,2024,7,0,1,0,LAC,0.49504950495049505,Healthy,326.0,316.0,,,,,,,,,0.5294,0.6667000000000001,
00-0033288,George Kittle,SF,2024,7,0,1,0,KC,0.5867768595041323,Healthy,310.0,287.5,0.0,55.666666666666664,0.0,1.3333333333333333,0.0,375.0,0.0,5.0,0.5088,0.5714,1.0
00-0033293,Aaron Jones,MIN,2024,7,0,1,1,DET,0.5412844036697247,Questionable,383.0,317.0,64.0,38.0,0.0,0.25,443.0,190.0,2.0,1.0,0.6563,0.4286,1.0
00-0033307,Kendrick Bourne,NE,2024,7,0,0,0,JAX,0.25125628140703515,Minor,295.0,314.5,0.0,7.5,0.0,0.0,0.0,29.0,0.0,0.0,0.5577000000000001,0.8181999999999999,1.0
00-0033319,Nick Mullens,MIN,2024,7,0,1,0,DET,0.5412844036697247,Healthy,383.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6563,0.4286,
00-0033357,Taysom Hill,NO,2024,7,0,1,0,DEN,0.44642857142857145,Doubtful,271.0,330.25,24.0,0.0,2.0,0.0,77.0,2.0,2.0,0.0,0.5763,0.4286,
00-0033375,Tim Patrick,DET,2024,7,0,0,0,MIN,0.45871559633027525,Healthy,391.0,356.75,0.0,35.0,0.0,0.0,0.0,165.0,0.0,0.0,0.54,0.7778,1.0
00-0033376,Patrick Ricard,BAL,2024,7,0,0,0,TB,0.6491228070175439,Healthy,508.0,456.75,,,,,0.0,0.0,0.0,0.0,0.45,0.6154,1.0
00-0033439,Pharaoh Brown,SEA,2024,7,0,0,0,ATL,0.38167938931297707,Healthy,339.0,337.0,0.0,6.333333333333333,0.0,0.0,0.0,19.0,0.0,0.0,0.45280000000000004,0.625,
00-0033455,Anthony Firkser,NYJ,2024,7,0,0,0,PIT,0.5833333333333333,Healthy,325.0,312.5,,,,,,,,,0.4717,0.5,
00-0033526,Samaje Perine,KC,2024,7,0,0,0,SF,0.4132231404958677,Healthy,329.0,343.5,9.75,10.5,0.25,0.0,45.0,74.0,1.0,0.0,0.5254,0.6364,1.0
00-0033536,Mike Williams,NYJ,2024,7,0,0,0,PIT,0.5833333333333333,Minor,325.0,325.0,0.0,31.5,0.0,0.0,0.0,160.0,0.0,0.0,0.4717,0.5,1.0
00-0033553,James Conner,ARI,2024,7,0,1,0,LAC,0.49504950495049505,Healthy,326.0,318.5,57.75,13.25,0.25,0.0,504.0,139.0,3.0,0.0,0.5294,0.6667000000000001,1.0
00-0033555,Mack Hollins,BUF,2024,7,0,1,0,TEN,0.84251968503937,Minor,389.0,329.0,0.0,14.0,0.0,0.25,0.0,81.0,0.0,2.0,0.377,0.6,1.0
00-0033576,Eric Saubert,SF,2024,7,0,1,0,KC,0.5867768595041323,Healthy,310.0,310.0,0.0,41.0,0.0,0.0,0.0,67.0,0.0,0.0,0.5088,0.5714,
00-0033589,David Moore,CAR,2024,7,0,0,0,WAS,0.15748031496062997,Questionable,180.0,408.0,0.0,15.0,0.0,0.0,0.0,44.0,0.0,0.0,0.5667,0.7143,
00-0033591,Noah Brown,WAS,2024,7,0,1,0,CAR,0.84251968503937,Minor,421.0,422.0,0.0,37.666666666666664,0.0,0.0,0.0,185.0,0.0,0.0,0.6315999999999999,0.5556,1.0
00-0033699,Austin Ekeler,WAS,2024,7,0,1,0,CAR,0.84251968503937,Healthy,421.0,421.0,41.0,33.0,0.3333333333333333,0.0,188.0,201.0,1.0,0.0,0.6315999999999999,0.5556,1.0
00-0033757,Robert Tonyan,MIN,2024,7,0,1,0,DET,0.5412844036697247,Healthy,383.0,383.0,,,,,,,,,0.6563,0.4286,
00-0033854,Dare Ogunbowale,HOU,2024,7,0,0,0,GB,0.37037037037037035,Healthy,197.0,250.0,11.25,33.0,0.0,0.25,54.0,155.0,0.0,1.0,0.5397,0.5,1.0
00-0033857,JuJu Smith-Schuster,KC,2024,7,0,0,0,SF,0.4132231404958677,Questionable,329.0,336.25,0.0,73.5,0.0,0.5,0.0,147.0,0.0,1.0,0.5254,0.6364,
00-0033858,Jonnu Smith,MIA,2024,7,0,0,1,IND,0.3921568627450981,Healthy,337.0,313.0,-0.25,33.25,0.0,0.0,-1.0,236.0,0.0,1.0,0.5577000000000001,0.5556,1.0
00-0033869,Mitchell Trubisky,BUF,2024,7,0,1,0,TEN,0.84251968503937,Minor,389.0,359.0,-0.5,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.377,0.6,
00-0033873,Patrick Mahomes,KC,2024,7,0,0,1,SF,0.4132231404958677,Healthy,329.0,329.0,20.0,0.0,0.0,0.0,122.0,2.0,1.0,0.0,0.5254,0.6364,1.0
00-0033881,Evan Engram,JAX,2024,7,0,1,0,NE,0.7487437185929648,Minor,366.0,368.0,0.0,102.0,0.0,0.0,0.0,142.0,0.0,0.0,0.46149999999999997,0.7,1.0
00-0033885,David Njoku,CLE,2024,7,0,1,1,CIN,0.3448275862068966,Minor,338.0,323.5,0.0,22.5,0.0,0.0,0.0,165.0,0.0,1.0,0.5167,0.8,1.0
00-0033891,Zay Jones,ARI,2024,7,0,1,0,LAC,0.49504950495049505,Minor,326.0,321.0,,,,,0.0,0.0,0.0,0.0,0.5294,0.6667000000000001,1.0
00-0033897,Joe Mixon,HOU,2024,7,0,0,1,GB,0.37037037037037035,Minor,197.0,223.5,102.0,30.0,1.0,1.0,401.0,83.0,4.0,1.0,0.5397,0.5,1.0
00-0033906,Alvin Kamara,NO,2024,7,0,1,0,DEN,0.44642857142857145,Minor,271.0,310.5,57.5,36.5,0.5,0.0,438.0,252.0,6.0,1.0,0.5763,0.4286,1.0
00-0033908,Cooper Kupp,LA,2024,7,0,1,0,LV,0.7802197802197802,Questionable,259.0,267.5,0.0,37.0,0.0,0.0,10.0,147.0,0.0,1.0,0.625,0.6364,
00-0033921,Chris Godwin,TB,2024,7,0,1,0,BAL,0.3508771929824561,Healthy,483.0,394.0,0.5,77.75,0.0,0.75,2.0,576.0,0.0,5.0,0.42310000000000003,0.7273000000000001,1.0
00-0033923,Kareem Hunt,KC,2024,7,0,0,1,SF,0.4132231404958677,Healthy,329.0,329.0,85.5,15.5,0.5,0.0,249.0,36.0,3.0,0.0,0.5254,0.6364,1.0
00-0033925,D'Onta Foreman,CLE,2024,7,0,1,0,CIN,0.3448275862068966,Minor,338.0,330.75,20.5,9.25,0.0,0.0,129.0,46.0,0.0,0.0,0.5167,0.8,1.0
00-0033948,Jamaal Williams,NO,2024,7,0,1,0,DEN,0.44642857142857145,Healthy,271.0,290.75,6.5,2.0,0.0,0.0,120.0,21.0,1.0,0.0,0.5763,0.4286,1.0
00-0033949,Joshua Dobbs,SF,2024,7,0,1,0,KC,0.5867768595041323,Healthy,310.0,310.0,,,,,,,,,0.5088,0.5714,
00-0033955,Jeremy McNichols,WAS,2024,7,0,1,0,CAR,0.84251968503937,Healthy,421.0,421.0,30.5,1.5,0.75,0.0,164.0,6.0,3.0,0.0,0.6315999999999999,0.5556,1.0
00-0034073,Ross Dwelley,ATL,2024,7,0,1,0,SEA,0.6183206106870229,Healthy,385.0,458.5,,,,,,,,,0.6071,0.5455,
00-0034115,Jeff Wilson,MIA,2024,7,0,0,0,IND,0.3921568627450981,Healthy,337.0,337.0,7.0,6.0,0.0,0.0,40.0,12.0,0.0,0.0,0.5577000000000001,0.5556,
00-0034159,Will Dissly,LAC,2024,7,0,0,0,ARI,0.504950495049505,Minor,395.0,416.0,0.0,24.5,0.0,0.0,0.0,192.0,0.0,0.0,0.6056,0.2727,1.0
00-0034177,Tim Boyle,MIA,2024,7,0,0,0,IND,0.3921568627450981,Healthy,337.0,337.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.5577000000000001,0.5556,1.0
00-0034270,Tyler Conklin,NYJ,2024,7,0,0,1,PIT,0.5833333333333333,Questionable,325.0,325.0,0.0,43.75,0.0,0.0,0.0,198.0,0.0,1.0,0.4717,0.5,1.0
00-0034272,Marquez Valdes-Scantling,NO,2024,7,0,1,0,DEN,0.44642857142857145,Healthy,271.0,271.0,0.0,2.3333333333333335,0.0,0.0,0.0,26.0,0.0,0.0,0.5763,0.4286,
00-0034348,Courtland Sutton,DEN,2024,7,0,0,0,NO,0.5535714285714286,Healthy,389.0,542.75,0.0,53.25,0.0,0.5,0.0,277.0,0.0,2.0,0.5106,0.5333,
00-0034364,Jordan Akins,CLE,2024,7,0,1,0,CIN,0.3448275862068966,Healthy,338.0,338.0,0.0,20.333333333333332,0.0,0.3333333333333333,0.0,140.0,0.0,1.0,0.5167,0.8,1.0
00-0034365,Ian Thomas,CAR,2024,7,0,0,0,WAS,0.15748031496062997,Minor,180.0,332.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.5667,0.7143,1.0
00-0034383,Dalton Schultz,HOU,2024,7,0,0,0,GB,0.37037037037037035,Healthy,197.0,197.0,0.0,26.5,0.0,0.0,0.0,171.0,0.0,0.0,0.5397,0.5,1.0
00-0034386,Justin Watson,KC,2024,7,0,0,0,SF,0.4132231404958677,Healthy,329.0,329.0,0.0,20.666666666666668,0.0,0.0,0.0,95.0,0.0,0.0,0.5254,0.6364,1.0
00-0034407,Ray-Ray McCloud,ATL,2024,7,0,1,0,SEA,0.6183206106870229,Healthy,385.0,434.0,5.75,41.25,0.0,0.0,26.0,268.0,0.0,0.0,0.6071,0.5455,1.0
00-0034418,Cedrick Wilson Jr.,NO,2024,7,0,1,1,DEN,0.44642857142857145,Minor,271.0,271.0,0.0,15.5,0.0,0.0,0.0,88.0,0.0,1.0,0.5763,0.4286,1.0
00-0034487,Trent Sherfield,MIN,2024,7,0,1,0,DET,0.5412844036697247,Healthy,383.0,383.0,0.0,11.0,0.0,0.0,0.0,33.0,0.0,0.0,0.6563,0.4286,
00-0034521,Allen Lazard,NYJ,2024,7,0,0,0,PIT,0.5833333333333333,Healthy,325.0,325.0,0.0,63.5,0.0,0.75,0.0,412.0,0.0,5.0,0.4717,0.5,1.0
00-0034577,Kyle Allen,PIT,2024,7,0,1,0,NYJ,0.4166666666666667,Healthy,409.0,396.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48979999999999996,0.7273000000000001,
00-0034613,Tanner Hudson,CIN,2024,7,0,0,0,CLE,0.6551724137931034,Healthy,223.0,372.0,,,,,0.0,18.0,0.0,0.0,0.7111,0.5,1.0
00-0034646,Brandon Powell,MIN,2024,7,0,1,0,DET,0.5412844036697247,Healthy,383.0,383.0,0.0,9.666666666666666,0.0,0.0,0.0,29.0,0.0,0.0,0.6563,0.4286,
00-0034753,Mark Andrews,BAL,2024,7,0,0,1,TB,0.6491228070175439,Healthy,508.0,508.0,0.0,30.25,0.0,0.25,0.0,227.0,0.0,3.0,0.45,0.6154,1.0
00-0034771,Mason Rudolph,TEN,2024,7,0,0,0,BUF,0.15748031496062997,Healthy,289.0,315.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.5536,0.3333,1.0
00-0034775,Christian Kirk,JAX,2024,7,0,1,0,NE,0.7487437185929648,Healthy,366.0,367.5,0.0,66.75,0.0,0.25,0.0,320.0,0.0,1.0,0.46149999999999997,0.7,1.0
00-0034791,Nick Chubb,CLE,2024,7,0,1,1,CIN,0.3448275862068966,Questionable,338.0,338.0,,,,,22.0,10.0,1.0,0.0,0.5167,0.8,1.0
00-0034796,Lamar Jackson,BAL,2024,7,0,0,0,TB,0.6491228070175439,Healthy,508.0,508.0,59.0,0.0,0.5,0.0,455.0,0.0,2.0,0.0,0.45,0.6154,1.0
00-0034798,Durham Smythe,MIA,2024,7,0,0,0,IND,0.3921568627450981,Healthy,337.0,337.0,0.0,3.6666666666666665,0.0,0.0,0.0,11.0,0.0,0.0,0.5577000000000001,0.5556,
00-0034829,Mike Gesicki,CIN,2024,7,0,0,0,CLE,0.6551724137931034,Healthy,223.0,334.75,0.0,23.0,0.0,0.0,0.0,180.0,0.0,0.0,0.7111,0.5,1.0
00-0034830,Hayden Hurst,LAC,2024,7,0,0,0,ARI,0.504950495049505,Doubtful,395.0,405.5,0.0,8.666666666666666,0.0,0.0,0.0,59.0,0.0,0.0,0.6056,0.2727,
00-0034837,Calvin Ridley,TEN,2024,7,0,0,0,BUF,0.15748031496062997,Healthy,289.0,289.0,7.25,22.75,0.25,0.25,29.0,183.0,1.0,1.0,0.5536,0.3333,1.0
00-0034844,Saquon Barkley,PHI,2024,7,0,0,1,NYG,0.5833333333333333,Healthy,339.0,312.75,93.25,17.25,0.5,0.0,658.0,103.0,5.0,1.0,0.6102000000000001,0.8,1.0
00-0034854,KhaDarel Hodge,ATL,2024,7,0,1,0,SEA,0.6183206106870229,Minor,385.0,409.5,0.0,33.5,0.0,0.5,0.0,67.0,0.0,1.0,0.6071,0.5455,
00-0034855,Baker Mayfield,TB,2024,7,0,1,0,BAL,0.3508771929824561,Healthy,483.0,438.5,20.25,0.0,0.25,0.0,158.0,0.0,2.0,0.0,0.42310000000000003,0.7273000000000001,1.0
00-0034857,Josh Allen,BUF,2024,7,0,1,0,TEN,0.84251968503937,Minor,389.0,389.0,34.25,0.0,0.25,0.0,179.0,0.0,3.0,0.0,0.377,0.6,1.0
00-0034869,Sam Darnold,MIN,2024,7,0,1,0,DET,0.5412844036697247,Healthy,383.0,383.0,14.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.6563,0.4286,1.0
00-0034928,Steven Sims,HOU,2024,7,0,0,0,GB,0.37037037037037035,Questionable,197.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5397,0.5,
00-0034955,Brett Rypien,MIN,2024,7,0,1,0,DET,0.5412844036697247,Healthy,383.0,383.0,,,,,,,,,0.6563,0.4286,
00-0034960,Jakobi Meyers,LV,2024,7,0,0,0,LA,0.21978021978021978,Doubtful,317.0,321.5,0.0,61.0,0.0,0.3333333333333333,3.0,273.0,0.0,1.0,0.5686,0.44439999999999996,
00-0034972,Alexander Mattison,LV,2024,7,0,0,0,LA,0.21978021978021978,Healthy,317.0,320.0,34.5,23.0,0.5,0.0,250.0,166.0,3.0,1.0,0.5686,0.44439999999999996,1.0
00-0034975,Justice Hill,BAL,2024,7,0,0,1,TB,0.6491228070175439,Healthy,508.0,508.0,17.5,27.25,0.0,0.25,99.0,215.0,0.0,2.0,0.45,0.6154,1.0
00-0034981,Foster Moreau,NO,2024,7,0,1,0,DEN,0.44642857142857145,Healthy,271.0,271.0,0.0,23.0,0.0,0.3333333333333333,0.0,150.0,0.0,2.0,0.5763,0.4286,1.0
00-0035021,Ashton Dulin,IND,2024,7,0,1,0,MIA,0.6078431372549019,Healthy,284.0,291.5,3.0,0.0,0.0,0.0,21.0,67.0,0.0,1.0,0.6167,0.375,1.0
00-0035100,Jake Browning,CIN,2024,7,0,0,0,CLE,0.6551724137931034,Healthy,223.0,297.5,,,,,,,,,0.7111,0.5,
00-0035125,Alec Ingold,MIA,2024,7,0,0,0,IND,0.3921568627450981,Healthy,337.0,337.0,1.0,5.333333333333333,0.3333333333333333,0.0,10.0,41.0,1.0,0.0,0.5577000000000001,0.5556,1.0
00-0035140,Mecole Hardman,KC,2024,7,0,0,1,SF,0.4132231404958677,Minor,329.0,329.0,0.0,33.0,0.0,0.0,38.0,50.0,1.0,0.0,0.5254,0.6364,1.0
00-0035208,Olamide Zaccheaus,WAS,2024,7,0,1,0,CAR,0.84251968503937,Healthy,421.0,421.0,0.0,40.666666666666664,0.0,0.0,0.0,176.0,0.0,0.0,0.6315999999999999,0.5556,1.0
00-0035216,Diontae Johnson,CAR,2024,7,0,0,0,WAS,0.15748031496062997,Questionable,180.0,256.0,1.5,76.5,0.0,0.75,6.0,357.0,0.0,3.0,0.5667,0.7143,1.0
00-0035228,Kyler Murray,ARI,2024,7,0,1,1,LAC,0.49504950495049505,Healthy,326.0,323.5,36.25,0.0,0.25,0.0,325.0,0.0,2.0,0.0,0.5294,0.6667000000000001,1.0
00-0035243,Miles Sanders,CAR,2024,7,0,0,0,WAS,0.15748031496062997,Healthy,180.0,180.0,14.0,16.5,0.25,0.0,132.0,65.0,1.0,0.0,0.5667,0.7143,1.0
00-0035249,Josh Oliver,MIN,2024,7,0,1,0,DET,0.5412844036697247,Minor,383.0,383.0,0.0,5.0,0.0,0.5,0.0,42.0,0.0,1.0,0.6563,0.4286,1.0
00-0035250,Devin Singletary,NYG,2024,7,0,1,0,PHI,0.4166666666666667,Minor,119.0,212.75,44.5,28.5,0.5,0.0,239.0,75.0,2.0,0.0,0.65,0.5,1.0
00-0035261,Tony Pollard,TEN,2024,7,0,0,0,BUF,0.15748031496062997,Healthy,289.0,289.0,64.25,17.5,0.5,0.0,400.0,86.0,3.0,0.0,0.5536,0.3333,1.0
00-0035264,Jarrett Stidham,DEN,2024,7,0,0,0,NO,0.5535714285714286,Healthy,389.0,491.5,,,,,-2.0,0.0,0.0,0.0,0.5106,0.5333,1.0
00-0035282,Easton Stick,LAC,2024,7,0,0,0,ARI,0.504950495049505,Healthy,395.0,395.0,,,,,,,,,0.6056,0.2727,
00-0035289,Gardner Minshew,LV,2024,7,0,0,0,LA,0.21978021978021978,Healthy,317.0,318.5,11.333333333333334,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.5686,0.44439999999999996,1.0
00-0035291,Trayveon Williams,CIN,2024,7,0,0,0,CLE,0.6551724137931034,Healthy,223.0,260.25,,,,,,,,,0.7111,0.5,
00-0035298,Scott Miller,PIT,2024,7,0,1,0,NYJ,0.4166666666666667,Healthy,409.0,409.0,0.0,31.0,0.0,0.0,0.0,31.0,0.0,0.0,0.48979999999999996,0.7273000000000001,
