player_id,position,player_name,team,season,week,rookie,home,qb_id,touchdown,against,wp,report_status,yards_gained,rolling_yapg,rolling_rushing_yards,rolling_receiving_yards,rolling_rushing_touchdowns,rolling_receiving_touchdowns,player_id_drop,passing_tds,passing_yards,qb_rolling_passing_tds,qb_rolling_passing_yards,prev_rushing_yards,prev_receiving_yards,prev_rushing_touchdowns,prev_receiving_touchdowns,prev_red_zone,rolling_red_zone,played
00-0039338,TE,Brock Bowers,LV,2024,11,1,0,00-0035289,1,MIA,0.19047619047619047,Healthy,328.0,328.0,0.0,66.75,0.0,0.25,00-0035289,2.0,282.0,2.0,282.0,9.0,706.0,0.0,3.0,0.6167,0.3636,1.0
00-0039355,WR,Luke McCaffrey,WAS,2024,11,1,0,00-0032268,0,PHI,0.303030303030303,Healthy,266.0,266.0,0.0,15.5,0.0,0.0,,,,,,0.0,134.0,0.0,0.0,0.65,0.5714,1.0
00-0039359,TE,Cade Stover,HOU,2024,11,1,0,00-0039163,0,DAL,0.7222222222222222,Healthy,,,0.0,9.0,0.0,0.0,,,,,,0.0,87.0,0.0,0.0,0.5962,0.8332999999999999,
00-0039363,RB,Isaac Guerendo,SF,2024,11,1,1,00-0037834,0,SEA,0.726027397260274,Healthy,277.0,277.0,46.5,5.5,0.25,0.0,00-0037834,1.0,159.0,1.0,159.0,227.0,22.0,1.0,0.0,0.6071,0.6364,
00-0039364,RB,Sione Vaki,DET,2024,11,1,1,00-0033106,0,JAX,0.9090909090909091,Healthy,645.0,645.0,,,,,00-0033106,4.0,412.0,4.0,412.0,14.0,17.0,0.0,0.0,0.5577000000000001,0.3333,1.0
00-0039365,WR,Jacob Cowing,SF,2024,11,1,1,00-0037834,0,SEA,0.726027397260274,Healthy,277.0,277.0,0.0,50.0,0.0,0.0,00-0037834,1.0,159.0,1.0,159.0,0.0,50.0,0.0,0.0,0.6071,0.6364,
00-0039373,RB,Audric Estimé,DEN,2024,11,1,1,00-0039732,0,ATL,0.574468085106383,Healthy,400.0,400.0,30.25,0.0,0.0,0.0,00-0039732,4.0,307.0,4.0,307.0,164.0,9.0,0.0,0.0,0.45280000000000004,0.6667000000000001,1.0
00-0039376,QB,Spencer Rattler,NO,2024,11,1,1,00-0031280,0,CLE,0.5121951219512195,Healthy,473.0,473.0,17.0,0.0,0.0,0.0,00-0031280,2.0,248.0,0.0,0.0,61.0,0.0,0.0,0.0,0.7111,0.875,
00-0039379,WR,Jamari Thrash,CLE,2024,11,1,0,00-0031503,0,NO,0.4878048780487805,Healthy,445.0,445.0,,,,,00-0031503,2.0,395.0,2.0,395.0,0.0,11.0,0.0,0.0,0.5106,0.6667000000000001,1.0
00-0039391,RB,Kimani Vidal,LAC,2024,11,1,1,00-0036355,0,CIN,0.5238095238095238,Healthy,,,11.0,3.0,0.0,0.0,,,,,,44.0,49.0,0.0,1.0,0.5167,0.8,
00-0039392,WR,Jha'Quan Jackson,TEN,2024,11,1,1,00-0034771,0,MIN,0.29850746268656714,Healthy,294.0,294.0,-2.5,4.0,0.0,0.0,,,,,,-5.0,8.0,0.0,0.0,0.54,1.0,
00-0039393,RB,Jase McClellan,ATL,2024,11,1,0,00-0029604,0,DEN,0.42553191489361697,Healthy,226.0,226.0,17.0,0.0,0.0,0.0,00-0029604,0.0,173.0,0.0,173.0,32.0,0.0,0.0,0.0,0.5763,0.5385,1.0
00-0039394,WR,Casey Washington,ATL,2024,11,1,0,00-0029604,0,DEN,0.42553191489361697,Healthy,226.0,226.0,0.0,14.0,0.0,0.0,00-0029604,0.0,173.0,0.0,173.0,0.0,14.0,0.0,0.0,0.5763,0.5385,1.0
00-0039398,QB,Joe Milton III,NE,2024,11,1,1,00-0039851,0,LA,0.3787878787878788,Healthy,382.0,382.0,,,,,00-0039851,2.0,282.0,0.0,0.0,,,,,0.5686,0.4545,
00-0039399,TE,Tanner McLachlan,CIN,2024,11,1,0,00-0036442,0,LAC,0.47619047619047616,Healthy,,,,,,,,,,,,,,,,0.5294,0.2857,
00-0039407,RB,Dylan Laube,LV,2024,11,1,0,00-0035289,0,MIA,0.19047619047619047,Healthy,328.0,328.0,0.0,0.0,0.0,0.0,00-0035289,2.0,282.0,2.0,282.0,0.0,0.0,0.0,0.0,0.6167,0.3636,
00-0039410,WR,Ryan Flournoy,DAL,2024,11,1,1,00-0033662,0,HOU,0.2777777777777778,Healthy,,,0.0,12.5,0.0,0.0,,,,,,0.0,25.0,0.0,0.0,0.5574,0.625,
00-0039420,TE,Jaheim Bell,NE,2024,11,1,1,00-0039851,0,LA,0.3787878787878788,Healthy,382.0,382.0,0.0,1.0,0.0,0.0,00-0039851,2.0,282.0,2.0,282.0,0.0,1.0,0.0,0.0,0.5686,0.4545,1.0
